file_name,latitude,longitude,altitude,date_time
IMG_3600.JPG,40.6465,-73.78966666666666,,2013:07:28 19:02:00
IMG_3603.JPG,40.70366666666666,-74.097,,2013:07:29 10:05:23
IMG_3605.JPG,40.690666666666665,-74.0425,2.4441012970969735,2013:07:29 10:07:50
IMG_3607.JPG,40.69016666666667,-74.04266666666666,6.688098495212039,2013:07:29 10:08:16
IMG_3613.JPG,40.689,-74.04366666666667,22.880661394680086,2013:07:29 10:21:47
IMG_3615.JPG,40.689166666666665,-74.0435,11.778825995807129,2013:07:29 10:21:58
IMG_3616.JPG,40.689,-74.04366666666667,0.549724557842853,2013:07:29 10:22:51
IMG_3617.JPG,40.689,-74.04366666666667,0.549724557842853,2013:07:29 10:22:51
IMG_3618.JPG,40.689166666666665,-74.04366666666667,1.1795692665890571,2013:07:29 10:25:02
IMG_3619.JPG,40.689166666666665,-74.04366666666667,3.0901413025824267,2013:07:29 10:25:30
IMG_3620.JPG,40.689166666666665,-74.04366666666667,3.1406151914626492,2013:07:29 10:25:59
IMG_3621.JPG,40.689166666666665,-74.04366666666667,2.9010903426791277,2013:07:29 10:26:07
IMG_3623.JPG,40.68866666666667,-74.04383333333334,11.837720879913451,2013:07:29 10:29:01
IMG_3625.JPG,40.693666666666665,-74.03266666666667,9.07627711686494,2013:07:29 11:10:38
IMG_3627.JPG,40.694,-74.032,8.678560250391236,2013:07:29 11:10:51
IMG_3629.JPG,40.6945,-74.0305,6.562959558823529,2013:07:29 11:11:20
IMG_3631.JPG,40.7,-74.01816666666667,7.916761687571266,2013:07:29 11:15:25
IMG_3632.JPG,40.707,-74.01116666666667,18.79397394136808,2013:07:29 11:41:32
IMG_3633.JPG,40.707,-74.01116666666667,18.79397394136808,2013:07:29 11:41:33
IMG_3635.JPG,40.708666666666666,-74.008,,2013:07:29 11:50:29
IMG_3637.JPG,40.70733333333333,-74.011,17.164619164619165,2013:07:29 11:50:42
IMG_3639.JPG,40.70733333333333,-74.011,17.164619164619165,2013:07:29 11:50:50
IMG_3640.JPG,40.708666666666666,-74.008,,2013:07:29 12:07:21
IMG_3641.JPG,40.708666666666666,-74.008,,2013:07:29 12:07:21
IMG_3642.JPG,40.709833333333336,-74.01283333333333,29.234375,2013:07:29 12:07:49
IMG_3644.JPG,40.708666666666666,-74.008,,2013:07:29 12:29:55
IMG_3647.JPG,40.714166666666664,-74.017,9.745895230648944,2013:07:29 12:30:07
IMG_3648.JPG,40.714166666666664,-74.0165,11.049507168458781,2013:07:29 12:30:50
IMG_3650.JPG,40.708666666666666,-74.00016666666667,21.45635528330781,2013:07:29 13:07:35
IMG_3652.JPG,40.7085,-73.99983333333333,30.570149253731344,2013:07:29 13:07:51
IMG_3653.JPG,40.7085,-73.99983333333333,30.570149253731344,2013:07:29 13:07:52
IMG_3655.JPG,40.708,-73.99933333333334,31.539209332469216,2013:07:29 13:10:34
IMG_3656.JPG,,,,2013:07:29 16:03:31
IMG_3658.JPG,,,,2013:07:29 16:03:42
IMG_3660.JPG,,,,2013:07:29 16:03:49
IMG_3662.JPG,,,,2013:07:29 16:04:12
IMG_3665.JPG,40.7395,-73.99783333333333,,2013:07:29 17:02:38
IMG_3667.JPG,40.74166666666667,-73.9895,0.0,2013:07:29 17:07:08
IMG_3669.JPG,40.7495,-73.99033333333334,,2013:07:29 18:21:15
IMG_3670.JPG,40.75066666666667,-73.99116666666667,39.63984674329502,2013:07:29 18:21:28
IMG_3671.JPG,40.75066666666667,-73.99116666666667,39.63984674329502,2013:07:29 18:21:28
IMG_3672.JPG,40.75066666666667,-73.99116666666667,39.63984674329502,2013:07:29 18:23:09
IMG_3673.JPG,40.754666666666665,-73.9735,,2013:07:29 23:47:36
IMG_3674.JPG,40.754666666666665,-73.9735,,2013:07:29 23:48:03
IMG_3677.JPG,39.943333333333335,-75.161,,2013:07:30 12:47:47
IMG_3678.JPG,40.75416666666667,-73.98383333333334,,2013:07:30 21:16:58
IMG_3679.JPG,40.75416666666667,-73.98383333333334,,2013:07:30 21:16:59
IMG_3681.JPG,40.75566666666667,-73.983,,2013:07:30 21:21:35
IMG_3682.JPG,40.75566666666667,-73.983,,2013:07:30 21:22:43
IMG_3683.JPG,40.75566666666667,-73.983,,2013:07:30 21:22:43
IMG_3685.JPG,40.75566666666667,-73.983,,2013:07:30 21:24:12
IMG_3686.JPG,,,,2013:07:30 21:25:48
IMG_3687.JPG,,,,2013:07:30 21:25:48
IMG_3688.JPG,,,,2013:07:30 21:26:03
IMG_3689.JPG,,,,2013:07:30 21:26:04
IMG_3691.JPG,40.758,-73.98783333333333,11.081661891117479,2013:07:30 21:26:50
IMG_3693.JPG,40.758,-73.98783333333333,11.081661891117479,2013:07:30 21:26:58
IMG_3695.JPG,40.757,-73.98666666666666,17.302908726178536,2013:07:30 21:27:49
IMG_3696.JPG,40.75716666666667,-73.98666666666666,17.904024767801857,2013:07:30 21:28:39
IMG_3697.JPG,40.75716666666667,-73.98666666666666,17.899786780383796,2013:07:30 21:28:39
IMG_3698.JPG,40.757,-73.98633333333333,18.27713625866051,2013:07:30 21:29:06
IMG_3699.JPG,40.757,-73.98633333333333,18.27713625866051,2013:07:30 21:29:06
IMG_3700.JPG,40.75716666666667,-73.98666666666666,17.885662431941924,2013:07:30 21:30:17
IMG_3701.JPG,40.75716666666667,-73.98666666666666,17.885662431941924,2013:07:30 21:30:17
IMG_3705.JPG,40.7565,-73.98566666666666,32.093555093555096,2013:07:30 21:33:56
IMG_3706.JPG,40.757,-73.9865,76.34823091247672,2013:07:30 21:34:48
IMG_3707.JPG,40.75633333333333,-73.98533333333333,110.70440251572327,2013:07:30 21:35:54
IMG_3709.JPG,40.7575,-73.98666666666666,25.579881656804734,2013:07:30 21:46:34
IMG_3712.JPG,40.75816666666667,-73.98483333333333,92.0251798561151,2013:07:30 21:58:16
IMG_3713.JPG,,,,
IMG_3716.JPG,,,,
IMG_3717.JPG,38.926,-76.915,,2013:07:31 10:03:09
IMG_3719.JPG,38.926,-76.915,,2013:07:31 10:03:18
IMG_3721.JPG,38.889833333333335,-77.00766666666667,15.06767283349562,2013:07:31 10:03:27
IMG_3723.JPG,38.889833333333335,-77.0105,12.67458432304038,2013:07:31 10:34:19
IMG_3725.JPG,38.893,-77.04133333333333,,2013:07:31 14:22:50
IMG_3727.JPG,38.893,-77.04133333333333,,2013:07:31 15:39:39
IMG_3730.JPG,38.893,-77.04133333333333,,2013:07:31 15:39:49
IMG_3731.JPG,38.889,-77.04916666666666,11.431865828092244,2013:07:31 15:41:07
IMG_3732.JPG,38.889,-77.04916666666666,11.227718152123192,2013:07:31 15:41:36
IMG_3734.JPG,38.88933333333333,-77.05,19.84664536741214,2013:07:31 15:47:02
IMG_3735.JPG,38.88916666666667,-77.05016666666667,15.947872340425532,2013:07:31 15:49:35
IMG_3737.JPG,38.88916666666667,-77.04966666666667,15.32463768115942,2013:07:31 15:51:12
IMG_3740.JPG,38.89533333333333,-77.03666666666666,13.669813176007866,2013:07:31 16:23:27
IMG_3742.JPG,38.8985,-77.0365,16.954379562043794,2013:07:31 16:37:56
IMG_3744.JPG,38.89783333333333,-77.00633333333333,,2013:07:31 20:12:02
IMG_3746.JPG,38.89783333333333,-77.00633333333333,,2013:07:31 20:12:23
IMG_3747.JPG,40.755,-73.97766666666666,,2013:08:01 09:36:55
IMG_3748.JPG,,,,2013:08:01 11:55:34
IMG_3752.JPG,,,,2013:08:01 12:13:07
IMG_3753.JPG,,,,2013:08:01 12:13:07
IMG_3754.JPG,,,,2013:08:01 12:13:57
IMG_3756.JPG,,,,2013:08:01 12:28:24
IMG_3758.JPG,40.763666666666666,-73.966,,2013:08:01 13:34:20
IMG_3759.JPG,40.763666666666666,-73.966,,2013:08:01 13:34:20
IMG_3760.JPG,40.75566666666667,-73.983,,2013:08:01 18:44:15
IMG_3762.JPG,40.75566666666667,-73.983,,2013:08:01 18:45:53
IMG_3763.JPG,40.75566666666667,-73.983,,2013:08:01 18:45:53
IMG_3764.JPG,40.75566666666667,-73.983,,2013:08:01 18:46:00
IMG_3765.JPG,40.75566666666667,-73.983,,2013:08:01 18:46:00
IMG_3766.JPG,40.75566666666667,-73.983,,2013:08:01 18:46:49
IMG_3767.JPG,,,,2013:08:01 18:48:15
IMG_3768.JPG,,,,2013:08:01 18:48:15
IMG_3770.JPG,40.7555,-73.9875,9.014348785871965,2013:08:01 18:49:31
IMG_3771.JPG,,,,2013:08:01 19:55:07
IMG_3773.JPG,,,,2013:08:01 19:55:16
IMG_3774.JPG,,,,2013:08:01 19:55:26
IMG_3776.JPG,,,,2013:08:01 19:55:36
IMG_3784.JPG,40.75516666666667,-73.97716666666666,,2013:08:01 21:27:31
IMG_3786.JPG,40.75516666666667,-73.97716666666666,,2013:08:01 21:27:40
IMG_3788.JPG,40.755,-73.9775,,2013:08:01 21:28:06
IMG_3791.JPG,40.75483333333333,-73.97816666666667,,2013:08:01 21:37:21
IMG_3792.JPG,,,,2013:08:02 13:36:47
IMG_3794.JPG,,,,2013:08:02 13:36:57
IMG_3796.JPG,41.2635,-72.997,0.0,2013:08:02 13:47:34
IMG_3798.JPG,41.286833333333334,-72.88133333333333,12.000436871996506,2013:08:02 16:20:58
IMG_3800.JPG,41.36183333333334,-71.96333333333334,11.103338632750397,2013:08:02 18:26:46
IMG_3801.JPG,41.36183333333334,-71.96333333333334,11.103338632750397,2013:08:02 18:26:47
IMG_3802.JPG,41.362,-71.9635,12.164677804295943,2013:08:02 18:27:36
IMG_3803.JPG,41.362,-71.9635,12.164677804295943,2013:08:02 18:27:36
IMG_3808.JPG,41.362,-71.9635,9.644233710614866,2013:08:02 18:29:16
IMG_3809.JPG,41.362,-71.9635,9.644233710614866,2013:08:02 18:29:16
IMG_3810.JPG,41.362,-71.96333333333334,4.087551299589603,2013:08:02 18:31:51
IMG_3811.JPG,41.362,-71.96333333333334,4.087551299589603,2013:08:02 18:31:51
IMG_3813.JPG,41.31766666666667,-72.45516666666667,,2013:08:02 18:52:00
IMG_3815.JPG,41.365833333333335,-71.96283333333334,12.197333333333333,2013:08:02 18:52:13
IMG_3817.JPG,43.0835,-77.9155,,2013:08:03 07:37:00
IMG_3819.JPG,43.0835,-77.9155,,2013:08:03 07:37:09
IMG_3821.JPG,,,,2013:08:03 07:38:11
IMG_3822.JPG,,,,
IMG_3824.JPG,43.089333333333336,-79.15116666666667,,2013:08:03 15:16:36
IMG_3826.JPG,43.087,-79.069,93.63943661971831,2013:08:03 15:17:03
IMG_3827.JPG,43.087,-79.069,103.10282258064517,2013:08:03 15:17:11
IMG_3828.JPG,43.087,-79.069,103.10282258064517,2013:08:03 15:17:11
IMG_3829.JPG,43.0875,-79.06916666666666,103.8035892323031,2013:08:03 15:42:00
IMG_3830.JPG,43.0875,-79.06916666666666,103.8035892323031,2013:08:03 15:42:00
IMG_3832.JPG,43.086666666666666,-79.071,102.48458149779735,2013:08:03 15:47:33
IMG_3834.JPG,43.0865,-79.07116666666667,99.20263157894736,2013:08:03 15:47:44
IMG_3836.JPG,43.086333333333336,-79.07133333333333,95.18034447821682,2013:08:03 15:47:53
IMG_3837.JPG,43.086666666666666,-79.071,102.48458149779735,2013:08:03 16:00:58
IMG_3838.JPG,43.086666666666666,-79.071,102.48458149779735,2013:08:03 16:00:58
IMG_3840.JPG,43.086666666666666,-79.071,102.48458149779735,2013:08:03 16:01:23
IMG_3842.JPG,43.0875,-79.07116666666667,92.45007451564828,2013:08:03 16:01:43
IMG_3843.JPG,43.08716666666667,-79.07133333333333,107.36332179930795,2013:08:03 16:02:52
IMG_3844.JPG,43.08716666666667,-79.07133333333333,107.36332179930795,2013:08:03 16:02:52
IMG_3846.JPG,43.08716666666667,-79.07133333333333,107.36332179930795,2013:08:03 16:03:01
IMG_3849.JPG,43.089,-79.0695,42.69641025641025,2013:08:03 16:03:38
IMG_3851.JPG,43.028166666666664,-78.87716666666667,,2013:08:03 16:19:42
IMG_3852.JPG,43.028166666666664,-78.87716666666667,,2013:08:03 16:19:54
IMG_3853.JPG,43.0875,-79.06916666666666,103.8035892323031,2013:08:03 16:33:59
IMG_3854.JPG,43.0875,-79.06916666666666,103.8035892323031,2013:08:03 16:34:00
IMG_3856.JPG,43.087,-79.06916666666666,164.47549019607843,2013:08:03 16:34:40
IMG_3858.JPG,43.087,-79.069,163.6137566137566,2013:08:03 16:34:47
IMG_3859.JPG,43.087,-79.069,178.98170731707316,2013:08:03 16:35:19
IMG_3861.JPG,43.087,-79.06916666666666,176.91975308641975,2013:08:03 16:36:08
IMG_3863.JPG,43.087,-79.06916666666666,176.65243902439025,2013:08:03 16:36:22
IMG_3865.JPG,43.087,-79.06916666666666,176.40791476407915,2013:08:03 16:36:28
IMG_3866.JPG,43.084833333333336,-79.06616666666666,161.08471454880294,2013:08:03 16:57:04
IMG_3868.JPG,43.085,-79.06633333333333,161.46878097125867,2013:08:03 16:57:57
IMG_3870.JPG,43.085,-79.06633333333333,161.51136363636363,2013:08:03 16:58:16
IMG_3872.JPG,43.083666666666666,-79.0705,160.83055555555555,2013:08:03 17:19:33
IMG_3873.JPG,43.083666666666666,-79.0705,160.59701492537314,2013:08:03 17:19:44
IMG_3874.JPG,43.083666666666666,-79.0705,160.57950530035336,2013:08:03 17:19:45
IMG_3876.JPG,43.0835,-79.0705,158.16281138790035,2013:08:03 17:21:40
IMG_3877.JPG,43.083666666666666,-79.07066666666667,160.47719298245613,2013:08:03 17:21:52
IMG_3878.JPG,43.083666666666666,-79.07066666666667,160.47719298245613,2013:08:03 17:21:52
IMG_3880.JPG,43.083666666666666,-79.07066666666667,155.06297229219143,2013:08:03 17:22:05
IMG_3881.JPG,43.0835,-79.0705,155.0000762951095,2013:08:03 17:22:16
IMG_3883.JPG,43.0805,-79.073,172.6761565836299,2013:08:03 17:56:35
IMG_3885.JPG,43.08,-79.0745,154.53033707865168,2013:08:03 18:05:26
IMG_3890.JPG,41.54933333333334,-83.602,189.33226837060704,2013:08:04 12:29:27
IMG_3892.JPG,41.83566666666667,-87.6305,183.02906976744185,2013:08:04 14:56:49
IMG_3894.JPG,41.93633333333333,-87.65316666666666,192.62487757100882,2013:08:04 17:42:59
IMG_3896.JPG,41.886833333333335,-87.63216666666666,211.05839416058393,2013:08:04 18:15:42
IMG_3898.JPG,41.8875,-87.63266666666667,197.50627615062763,2013:08:04 18:16:21
IMG_3900.JPG,41.88766666666667,-87.63266666666667,197.4533073929961,2013:08:04 18:16:29
IMG_3902.JPG,41.88766666666667,-87.63266666666667,197.41850220264317,2013:08:04 18:16:37
IMG_3904.JPG,41.888,-87.63316666666667,198.65938864628822,2013:08:04 18:23:52
IMG_3906.JPG,41.88883333333333,-87.63066666666667,217.266693163752,2013:08:04 18:31:32
IMG_3908.JPG,41.888666666666666,-87.63066666666667,201.05806451612904,2013:08:04 18:31:50
IMG_3910.JPG,41.887166666666666,-87.63,218.2820276497696,2013:08:04 18:34:09
IMG_3912.JPG,41.88933333333333,-87.629,190.34995977473852,2013:08:04 18:38:27
IMG_3914.JPG,41.887,-87.628,203.35087719298247,2013:08:04 18:38:37
IMG_3916.JPG,41.887,-87.62766666666667,196.29974160206717,2013:08:04 18:39:32
IMG_3918.JPG,41.8885,-87.626,210.70342205323195,2013:08:04 18:50:31
IMG_3920.JPG,41.889833333333335,-87.62383333333334,198.12077294685992,2013:08:04 18:54:50
IMG_3922.JPG,41.890166666666666,-87.623,198.37012987012986,2013:08:04 19:01:36
IMG_3924.JPG,41.89116666666666,-87.60933333333334,188.3638497652582,2013:08:04 19:45:26
IMG_3926.JPG,41.89116666666666,-87.60933333333334,189.80208333333334,2013:08:04 19:45:35
IMG_3928.JPG,41.89116666666666,-87.608,187.1509433962264,2013:08:04 19:50:41
IMG_3930.JPG,41.89116666666666,-87.608,187.09920634920636,2013:08:04 19:50:47
IMG_3932.JPG,41.891,-87.60783333333333,186.22340425531914,2013:08:04 19:51:41
IMG_3934.JPG,41.891,-87.60783333333333,185.77966101694915,2013:08:04 19:51:52
IMG_3936.JPG,41.891333333333336,-87.60633333333334,189.52212389380531,2013:08:04 19:54:57
IMG_3938.JPG,41.89116666666666,-87.60333333333334,184.27264325323475,2013:08:04 20:01:57
IMG_3940.JPG,41.891333333333336,-87.60016666666667,188.29003021148037,2013:08:04 20:09:06
IMG_3942.JPG,41.8915,-87.60016666666667,187.73043478260868,2013:08:04 20:09:29
IMG_3944.JPG,41.8915,-87.60016666666667,187.5917808219178,2013:08:04 20:09:39
IMG_3952.JPG,41.89216666666667,-87.599,184.00259740259742,2013:08:04 20:16:52
IMG_3954.JPG,41.89216666666667,-87.59916666666666,186.10340775558166,2013:08:04 20:17:33
IMG_3956.JPG,41.89216666666667,-87.59916666666666,186.4421768707483,2013:08:04 20:17:45
IMG_3958.JPG,41.89216666666667,-87.59916666666666,186.23776223776224,2013:08:04 20:17:53
IMG_3960.JPG,41.89216666666667,-87.59933333333333,185.5263522884882,2013:08:04 20:18:01
IMG_3962.JPG,41.89116666666666,-87.60266666666666,189.94485294117646,2013:08:04 20:32:53
IMG_3964.JPG,41.89116666666666,-87.60266666666666,189.4264705882353,2013:08:04 20:33:05
IMG_3966.JPG,41.933,-87.64483333333334,,2013:08:05 08:54:59
IMG_3968.JPG,41.88166666666667,-87.62133333333334,,2013:08:05 10:15:27
IMG_3970.JPG,41.88166666666667,-87.62133333333334,,2013:08:05 10:17:31
IMG_3972.JPG,41.883,-87.62333333333333,173.51951951951952,2013:08:05 10:18:31
IMG_3974.JPG,41.88283333333333,-87.62333333333333,194.50088809946715,2013:08:05 10:18:49
IMG_3977.JPG,41.883,-87.62366666666667,188.89940828402368,2013:08:05 10:21:25
IMG_3978.JPG,41.883,-87.62366666666667,188.89940828402368,2013:08:05 10:21:26
IMG_3980.JPG,41.88316666666667,-87.62333333333333,191.75829383886256,2013:08:05 10:22:04
IMG_3982.JPG,41.883,-87.62333333333333,191.8251121076233,2013:08:05 10:22:28
IMG_3983.JPG,41.88316666666667,-87.62333333333333,191.390350877193,2013:08:05 10:23:23
IMG_3984.JPG,41.88316666666667,-87.62333333333333,191.390350877193,2013:08:05 10:23:24
IMG_3986.JPG,41.882666666666665,-87.62316666666666,191.7098976109215,2013:08:05 10:23:56
IMG_3988.JPG,41.882666666666665,-87.62316666666666,191.85211267605635,2013:08:05 10:24:09
IMG_3990.JPG,41.8825,-87.62333333333333,198.05723905723906,2013:08:05 10:26:07
IMG_3991.JPG,41.882666666666665,-87.62333333333333,198.91416309012877,2013:08:05 10:26:43
IMG_3992.JPG,41.882666666666665,-87.62333333333333,198.91416309012877,2013:08:05 10:26:43
IMG_3994.JPG,41.88166666666667,-87.62133333333334,,2013:08:05 10:29:08
IMG_3996.JPG,41.882666666666665,-87.62233333333333,184.75013758943314,2013:08:05 10:30:09
IMG_3997.JPG,41.882666666666665,-87.62233333333333,184.9433962264151,2013:08:05 10:30:23
IMG_4003.JPG,41.8815,-87.62166666666667,197.6096256684492,2013:08:05 10:46:37
IMG_4004.JPG,41.88133333333333,-87.6235,184.16030534351145,2013:08:05 10:55:56
IMG_4006.JPG,41.88133333333333,-87.62366666666667,192.41867469879517,2013:08:05 10:56:58
IMG_4009.JPG,41.88283333333333,-87.627,,2013:08:05 12:18:43
IMG_4011.JPG,41.883833333333335,-87.62833333333333,193.9473417721519,2013:08:05 12:19:11
IMG_4012.JPG,41.884,-87.62816666666667,191.27184466019418,2013:08:05 12:20:03
IMG_4013.JPG,41.884,-87.62816666666667,191.27184466019418,2013:08:05 12:20:03
IMG_4015.JPG,41.883,-87.62983333333334,195.12886597938143,2013:08:05 12:21:39
IMG_4017.JPG,41.88966666666666,-87.6245,,2013:08:05 13:15:55
IMG_4019.JPG,41.88966666666666,-87.6245,,2013:08:05 13:16:12
IMG_4021.JPG,41.899,-87.6235,187.54330708661416,2013:08:05 13:46:23
IMG_4026.JPG,,,,2013:08:05 16:48:13
IMG_4029.JPG,,,,2013:08:05 16:48:41
IMG_4034.JPG,43.097833333333334,-89.37283333333333,,2013:08:05 20:28:50
IMG_4035.JPG,43.097833333333334,-89.37283333333333,,2013:08:05 20:28:50
IMG_4036.JPG,43.097833333333334,-89.37283333333333,,2013:08:05 20:29:08
IMG_4037.JPG,43.097833333333334,-89.37283333333333,,2013:08:05 20:29:08
IMG_4038.JPG,43.097833333333334,-89.37283333333333,,2013:08:05 20:29:17
IMG_4039.JPG,43.097833333333334,-89.37283333333333,,2013:08:05 20:29:18
IMG_4041.JPG,43.1035,-89.34416666666667,,2013:08:05 20:36:54
IMG_4042.JPG,43.1035,-89.34416666666667,,2013:08:05 20:37:25
IMG_4043.JPG,43.1035,-89.34433333333334,,2013:08:05 20:37:26
IMG_4044.MOV,,,,2013-08-06 01:49:02
IMG_4045.JPG,,,,
IMG_4047.JPG,43.94866666666667,-92.06633333333333,406.82911392405066,2013:08:06 12:18:12
IMG_4049.JPG,43.9485,-92.0665,409.2844827586207,2013:08:06 12:18:48
IMG_4050.JPG,43.651,-94.09566666666667,331.92890995260666,2013:08:06 14:11:59
IMG_4051.JPG,43.651,-94.09566666666667,331.92890995260666,2013:08:06 14:12:00
IMG_4053.JPG,43.65083333333333,-94.09566666666667,302.27810650887574,2013:08:06 14:15:42
IMG_4055.JPG,43.651,-94.09566666666667,322.7665995975855,2013:08:06 14:27:30
IMG_4057.JPG,43.651,-94.09566666666667,322.7665995975855,2013:08:06 14:28:48
IMG_4059.JPG,43.638666666666666,-94.10416666666667,373.05479452054794,2013:08:06 14:29:34
IMG_4061.JPG,43.6385,-94.104,363.0578034682081,2013:08:06 14:31:08
IMG_4063.JPG,43.6385,-94.104,363.0578034682081,2013:08:06 14:33:54
IMG_4065.JPG,43.6385,-94.104,363.0578034682081,2013:08:06 14:34:06
IMG_4067.JPG,43.6385,-94.104,363.0578034682081,2013:08:06 14:35:17
IMG_4069.JPG,43.6385,-94.104,363.0578034682081,2013:08:06 14:35:57
IMG_4070.JPG,43.656,-94.09783333333333,350.11267605633805,2013:08:06 14:53:08
IMG_4071.JPG,43.656,-94.09783333333333,350.11267605633805,2013:08:06 14:53:08
IMG_4073.JPG,44.01133333333333,-102.3545,,2013:08:07 11:23:42
IMG_4075.JPG,43.993,-102.24083333333333,857.7714285714286,2013:08:07 11:24:04
IMG_4077.JPG,43.99316666666667,-102.24066666666667,858.9861111111111,2013:08:07 11:24:49
IMG_4078.JPG,43.99316666666667,-102.241,894.2022471910112,2013:08:07 11:27:16
IMG_4079.JPG,43.99316666666667,-102.241,894.2022471910112,2013:08:07 11:27:16
IMG_4080.JPG,43.9935,-102.24116666666667,871.9290322580645,2013:08:07 11:30:13
IMG_4081.JPG,43.9935,-102.24116666666667,871.9290322580645,2013:08:07 11:30:13
IMG_4083.JPG,43.99366666666667,-102.24116666666667,861.6938775510204,2013:08:07 11:30:33
IMG_4085.JPG,43.993833333333335,-102.24133333333333,864.4828496042217,2013:08:07 11:30:50
IMG_4086.JPG,43.993833333333335,-102.24133333333333,864.5095238095238,2013:08:07 11:30:59
IMG_4088.JPG,43.994,-102.2415,864.7594936708861,2013:08:07 11:31:38
IMG_4090.JPG,44.09466666666667,-102.49966666666667,849.8970588235294,2013:08:07 11:49:04
IMG_4091.JPG,44.0995,-102.50816666666667,855.5281690140845,2013:08:07 11:49:27
IMG_4092.JPG,44.0995,-102.50816666666667,855.5281690140845,2013:08:07 11:49:27
IMG_4095.JPG,44.218833333333336,-103.39283333333333,,2013:08:07 13:14:14
IMG_4098.JPG,43.901666666666664,-103.4305,1303.3095238095239,2013:08:07 12:50:19
IMG_4100.JPG,43.8975,-103.42783333333334,1368.2641509433963,2013:08:07 12:50:39
IMG_4101.JPG,43.894,-103.42516666666667,1357.9378881987577,2013:08:07 12:51:14
IMG_4104.JPG,43.893166666666666,-103.4225,1320.6764705882354,2013:08:07 13:23:40
IMG_4105.JPG,43.893,-103.42633333333333,1303.935064935065,2013:08:07 14:04:24
IMG_4106.JPG,43.893,-103.42633333333333,1303.935064935065,2013:08:07 14:04:24
IMG_4107.JPG,43.892833333333336,-103.42616666666666,1306.0898876404494,2013:08:07 14:04:32
IMG_4108.JPG,43.892833333333336,-103.42616666666666,1306.0898876404494,2013:08:07 14:04:32
IMG_4109.JPG,43.879,-103.4505,1519.3495934959349,2013:08:07 14:09:21
IMG_4110.JPG,43.879,-103.4505,1519.3495934959349,2013:08:07 14:09:22
IMG_4111.JPG,43.87566666666667,-103.452,1554.9655172413793,2013:08:07 14:14:47
IMG_4112.JPG,43.8755,-103.45216666666667,1572.4662921348315,2013:08:07 14:14:48
IMG_4113.JPG,43.87583333333333,-103.45183333333334,1552.4426229508197,2013:08:07 14:28:08
IMG_4114.JPG,43.87583333333333,-103.45183333333334,1552.4426229508197,2013:08:07 14:28:08
IMG_4115.JPG,43.87716666666667,-103.456,1621.9574468085107,2013:08:07 14:28:57
IMG_4116.JPG,43.87716666666667,-103.456,1621.9574468085107,2013:08:07 14:28:58
IMG_4117.JPG,43.87716666666667,-103.45616666666666,1611.8440366972477,2013:08:07 14:31:20
IMG_4118.JPG,43.87716666666667,-103.45616666666666,1611.8440366972477,2013:08:07 14:31:20
IMG_4119.JPG,43.87683333333333,-103.45633333333333,1613.6967741935484,2013:08:07 14:32:49
IMG_4120.JPG,43.87733333333333,-103.458,1596.936170212766,2013:08:07 14:35:38
IMG_4121.JPG,43.87733333333333,-103.458,1596.936170212766,2013:08:07 14:35:39
IMG_4122.JPG,43.87833333333333,-103.45783333333333,1604.4912280701753,2013:08:07 14:42:26
IMG_4123.JPG,43.87833333333333,-103.45783333333333,1604.4912280701753,2013:08:07 14:42:27
IMG_4124.JPG,43.87833333333333,-103.45466666666667,1602.2470588235294,2013:08:07 14:58:25
IMG_4125.JPG,43.87833333333333,-103.45466666666667,1602.2470588235294,2013:08:07 14:58:26
IMG_4126.JPG,43.87833333333333,-103.45466666666667,1602.2470588235294,2013:08:07 14:58:36
IMG_4127.JPG,43.876,-103.45316666666666,1613.5862068965516,2013:08:07 15:46:37
IMG_4128.JPG,43.876,-103.45316666666666,1613.5862068965516,2013:08:07 15:46:37
IMG_4129.JPG,43.876,-103.45316666666666,1612.8166666666666,2013:08:07 15:46:44
IMG_4130.JPG,43.876,-103.45316666666666,1612.8166666666666,2013:08:07 15:46:45
IMG_4131.JPG,43.9835,-104.4495,1301.2051282051282,2013:08:07 17:18:32
IMG_4132.JPG,43.9835,-104.4495,1301.2051282051282,2013:08:07 17:18:32
IMG_4133.JPG,43.9825,-104.4455,1302.2957746478874,2013:08:07 17:22:32
